date,mean_v
2023-07-03 14:38:56,9.90513698630137
2023-07-04 14:13:01,9.80856164383562
2023-07-04 14:13:04,8.63470319634703
2023-07-05 14:27:49,8.32054794520548
2023-07-05 14:29:01,10.318904109589
2023-07-06 02:37:50,9.74586187214612
2023-07-06 02:38:55,10.1092846270928
2023-07-07 14:19:18,9.31369863013699
2023-07-07 14:19:19,8.34931506849315
2023-07-07 14:19:20,10.1680365296804
2023-07-08 02:27:50,10.2287671232877
2023-07-08 02:29:00,8.29452054794521
2023-07-08 14:13:07,9.0324200913242
2023-07-08 14:13:10,10.1893150684932
2023-07-08 14:13:11,8.19452054794521
2023-07-08 14:37:49,9.39965753424658
2023-07-08 14:37:51,9.16829745596869
2023-07-08 14:38:56,10.4
2023-07-10 14:27:49,10.7424657534247
2023-07-10 14:29:01,9.16771037181996
2023-07-11 02:37:50,9.24135273972603
2023-07-11 02:38:55,10.3272602739726
2023-07-11 14:19:16,8.34315068493151
2023-07-11 14:19:23,7.98493150684932
2023-07-11 14:19:24,9.06614481409002
2023-07-12 14:13:03,8.85009784735812
2023-07-12 14:13:08,7.71232876712329
2023-07-12 14:13:13,8.47616438356164
2023-07-13 02:27:50,8.88493150684931
2023-07-13 02:29:00,8.38767123287671
2023-07-13 14:37:49,9.53625570776256
2023-07-13 14:37:51,8.97671232876712
2023-07-15 14:19:20,7.64246575342466
2023-07-15 14:19:21,7.48219178082192
2023-07-15 14:19:22,8.59099804305284
2023-07-15 14:19:23,8.98843226788432
2023-07-15 14:27:49,8.56868884540117
2023-07-15 14:29:01,8.66751467710372
2023-07-16 02:37:50,8.68812785388128
2023-07-16 14:13:09,8.43718199608611
2023-07-16 14:13:10,7.47853881278539
2023-07-16 14:13:12,8.63287671232877
2023-07-16 14:13:14,7.3041095890411
2023-07-18 02:27:50,8.54178082191781
2023-07-18 02:29:00,8.25185909980431
2023-07-18 14:37:49,8.17149380300065
2023-07-18 14:37:51,8.26536203522505
2023-07-18 14:38:56,8.34916286149163
2023-07-19 14:19:18,7.73287671232877
2023-07-19 14:19:21,7.98199608610567
2023-07-19 14:19:26,7.21095890410959
2023-07-19 14:19:29,8.66164383561644
2023-07-20 14:13:07,7.84383561643836
2023-07-20 14:13:10,8.38575342465753
2023-07-20 14:13:17,7.25479452054795
2023-07-20 14:13:18,7.90724070450098
2023-07-20 14:27:49,7.8747553816047
2023-07-20 14:27:51,8.16541095890411
2023-07-20 14:29:01,7.13561643835616
2023-07-21 02:37:50,8.54378082191781
2023-07-23 02:27:50,7.81629566210046
2023-07-23 02:29:00,6.91369863013699
2023-07-23 14:19:24,7.48
2023-07-23 14:19:25,7.41187214611872
2023-07-23 14:19:27,7.6236301369863
2023-07-23 14:37:49,7.73470319634703
2023-07-23 14:38:56,7.81522070015221
2023-07-24 14:13:13,7.35890410958904
2023-07-24 14:13:16,7.47279843444227
2023-07-24 14:13:17,7.42260273972603
2023-07-25 14:27:49,6.67945205479452
2023-07-25 14:29:01,7.36118721461187
2023-07-26 02:37:50,7.6830035514967
2023-07-26 02:38:55,7.19589041095891
2023-07-27 14:19:24,6.72109589041096
2023-07-27 14:19:30,7.06164383561644
2023-07-27 14:19:31,7.00078277886497
2023-07-28 02:27:50,7.1706457925636
2023-07-28 02:29:00,7.12356164383562
2023-07-28 14:13:22,7.0324200913242
2023-07-28 14:37:49,7.22749873160832
2023-07-28 14:37:51,7.37972602739726
2023-07-30 14:27:49,6.98698630136986
2023-07-30 14:27:51,6.79373776908024
2023-07-30 14:29:01,6.49041095890411
2023-07-31 02:37:50,6.8689497716895
2023-07-31 02:37:55,6.45205479452055
2023-07-31 02:38:55,6.57690802348337
2023-07-31 14:19:25,6.31780821917808
2023-07-31 14:19:29,6.75851272015656
2023-07-31 14:19:30,6.58477929984779
2023-08-01 14:13:18,6.48931506849315
2023-08-01 14:13:20,6.51037181996086
2023-08-02 02:27:50,6.77945205479452
2023-08-02 02:29:00,6.70171232876712
2023-08-02 14:37:49,6.55544683626876
2023-08-02 14:37:56,6.29041095890411
2023-08-04 14:19:31,6.14246575342466
2023-08-04 14:19:34,5.83671232876712
2023-08-04 14:19:35,6.28986301369863
2023-08-04 14:27:49,6.60684931506849
2023-08-04 14:29:01,6.43196347031963
2023-08-05 02:37:50,6.29200913242009
2023-08-05 02:37:55,6.1027397260274
2023-08-05 02:38:55,6.44148727984344
2023-08-05 14:13:16,6.14246575342466
2023-08-07 02:27:50,6.19212328767123
2023-08-07 02:29:00,6.03835616438356
2023-08-07 14:37:49,6.21898238747554
2023-08-07 14:37:56,6.28904109589041
2023-08-08 14:19:31,5.67123287671233
2023-08-08 14:19:32,5.83111545988258
2023-08-09 14:13:22,5.84191780821918
2023-08-09 14:27:49,6.19280821917808
2023-08-09 14:27:51,6.10883561643836
2023-08-10 02:37:50,6.05077625570776
2023-08-10 02:37:55,6.13493150684931
2023-08-10 02:38:25,6.04383561643836
2023-08-12 02:27:50,5.90954337899543
2023-08-12 14:19:31,5.49680365296804
2023-08-12 14:19:36,5.56849315068493
2023-08-12 14:19:38,5.63869863013699
2023-08-12 14:37:49,6.06739726027397
2023-08-12 14:38:24,5.92328767123288
2023-08-12 14:39:01,5.96219178082192
2023-08-13 14:13:15,5.83287671232877
2023-08-13 14:13:28,5.4559686888454
2023-08-14 14:27:49,5.64444444444444
2023-08-15 02:37:50,5.48835616438356
2023-08-15 02:37:55,5.77534246575343
2023-08-15 02:38:25,5.71232876712329
2023-08-15 02:38:55,5.85835616438356
2023-08-16 14:19:35,5.72237442922375
2023-08-16 14:19:36,5.59512937595129
2023-08-17 02:27:50,5.62977168949772
2023-08-17 02:29:55,
2023-08-17 14:13:24,5.63835616438356
2023-08-17 14:13:26,5.29275929549902
2023-08-17 14:37:49,5.85452054794521
2023-08-17 14:37:56,5.63052837573386
2023-08-17 14:38:24,5.57808219178082
2023-08-17 14:39:06,5.6958904109589
2023-08-19 14:27:49,5.68036529680365
2023-08-19 14:27:51,5.3986301369863
2023-08-19 14:28:44,5.72876712328767
2023-08-19 14:28:51,5.78356164383562
2023-08-20 02:37:50,5.48995433789954
2023-08-20 02:39:05,5.45068493150685
2023-08-20 02:39:30,5.55821917808219
2023-08-20 02:39:40,5.64657534246575
2023-08-20 14:19:39,5.48649706457926
2023-08-20 14:19:40,5.36061643835616
2023-08-21 14:13:22,5.70246575342466
2023-08-22 02:27:50,5.30085616438356
2023-08-22 02:28:45,5.37945205479452
2023-08-22 14:37:49,5.84821917808219
2023-08-22 14:37:56,5.23796477495108
2023-08-22 14:38:24,5.58684931506849
2023-08-22 14:40:11,5.37990867579909
2023-08-24 14:19:38,5.78301369863014
2023-08-24 14:27:49,5.21392694063927
2023-08-24 14:29:19,5.45479452054795
2023-08-25 02:37:50,5.22152641878669
2023-08-25 02:37:55,5.37876712328767
2023-08-25 02:38:25,5.33808219178082
2023-08-25 02:39:05,5.3972602739726
2023-08-25 02:39:40,5.37260273972603
2023-08-27 02:27:50,5.61662100456621
2023-08-27 02:29:20,5.24931506849315
2023-08-27 14:37:49,5.19686888454012
2023-08-27 14:39:06,5.34356164383562
2023-08-27 14:40:46,5.2027397260274
2023-08-28 14:19:42,5.22277397260274
2023-08-29 14:13:24,5.29041095890411
2023-08-29 14:27:49,5.34100456621005
2023-08-29 14:27:51,5.48986301369863
2023-08-29 14:28:51,5.52511415525114
2023-08-30 02:37:55,5.20616438356164
2023-08-30 02:38:25,5.20587084148728
2023-08-30 02:39:40,5.20639269406393
2023-09-01 02:27:50,5.36719178082192
2023-09-01 02:28:45,5.22146118721461
2023-09-01 02:28:50,5.52739726027397
2023-09-01 02:29:50,5.28219178082192
2023-09-01 14:19:40,5.29512937595129
2023-09-01 14:37:49,5.44356164383562
2023-09-01 14:38:24,5.18962818003914
2023-09-01 14:39:06,5.14200913242009
2023-09-01 14:39:41,5.22260273972603
2023-09-01 14:41:16,5.13698630136986
2023-09-02 14:13:30,5.09543378995434
2023-09-03 14:27:49,5.23342465753425
2023-09-03 14:28:44,5.13721461187215
2023-09-04 02:37:55,4.77290715372907
2023-09-04 02:39:05,5.18949771689498
2023-09-04 02:40:10,5.05205479452055
2023-09-05 14:19:44,4.89497716894977
2023-09-05 14:19:45,5.05972602739726
2023-09-06 02:27:50,5.38958904109589
2023-09-06 02:29:20,5.22493150684931
2023-09-06 14:13:28,5.06653620352251
2023-09-06 14:37:49,5.18931506849315
2023-09-06 14:38:24,5.03835616438356
2023-09-06 14:39:41,5.1172602739726
2023-09-06 14:39:59,5.07945205479452
2023-09-06 14:40:11,5.29406392694064
2023-09-08 14:27:49,5.19229452054795
2023-09-08 14:28:51,5.46739726027397
2023-09-08 14:29:19,5.14438356164384
2023-09-09 02:39:05,5.0747553816047
2023-09-09 02:39:40,5.12383561643836
2023-09-09 02:40:00,5.10684931506849
2023-09-09 14:19:42,5.2076103500761
2023-09-09 14:19:45,4.87945205479452
2023-09-10 14:13:28,5.04657534246575
2023-09-10 14:13:34,5.02583170254403
2023-09-11 02:28:45,5.18150684931507
2023-09-11 02:28:50,5.28712328767123
2023-09-11 02:29:50,5.21643835616438
2023-09-11 14:38:24,5.19041095890411
2023-09-11 14:40:11,5.28520547945206
2023-09-13 14:19:43,5.17876712328767
2023-09-13 14:19:48,5.06575342465753
2023-09-13 14:28:44,5.06746575342466
2023-09-13 14:29:49,5.29068493150685
2023-09-14 02:39:05,5.23342465753425
2023-09-14 02:39:40,5.19217221135029
2023-09-14 02:40:00,5.17945205479452
2023-09-14 02:40:10,5.25123287671233
2023-09-14 14:13:35,5.12191780821918
2023-09-16 02:28:50,5.61135029354207
2023-09-16 02:29:20,5.23365949119374
2023-09-16 14:39:59,5.2641095890411
2023-09-17 14:19:47,4.81917808219178
2023-09-18 14:13:32,4.90684931506849
2023-09-18 14:28:44,5.26123287671233
2023-09-18 14:28:51,5.39771689497717
2023-09-18 14:29:19,5.1187866927593
2023-09-19 02:38:30,5.24027397260274
2023-09-19 02:39:40,5.03796477495108
2023-09-19 02:40:10,5.25159817351598
2023-09-21 02:28:45,5.19452054794521
2023-09-21 02:28:50,5.71115459882583
2023-09-21 02:29:50,5.27534246575342
2023-09-21 14:19:46,5.19013698630137
2023-09-21 14:19:49,5.05570776255708
2023-09-21 14:38:24,5.15191780821918
2023-09-21 14:39:11,5.27397260273973
2023-09-21 14:39:59,5.23835616438356
2023-09-21 14:41:11,5.10684931506849
2023-09-22 14:13:38,5.20913242009133
2023-09-23 14:28:44,5.33164383561644
2023-09-23 14:29:19,5.13184931506849
2023-09-23 14:29:49,5.20958904109589
2023-09-23 14:30:44,5.11506849315069
2023-09-24 02:39:05,5.00669710806697
2023-09-24 02:40:10,5.15433789954338
2023-09-24 02:40:55,4.73698630136986
2023-09-24 02:41:10,5.12328767123288
2023-09-25 14:19:51,5.18310502283105
2023-09-26 02:29:20,5.32846270928463
2023-09-26 14:13:30,5.23561643835616
2023-09-26 14:39:46,5.20821917808219
2023-09-26 14:39:59,5.24611872146119
2023-09-26 14:40:54,5.15890410958904
2023-09-28 14:29:19,5.43972602739726
2023-09-28 14:29:49,5.30763209393346
2023-09-29 02:39:40,5.20945205479452
2023-09-29 02:41:10,5.27397260273973
2023-09-30 14:13:36,5.16575342465753
